tid,attribute,correct_val
59017,open,Yes
59017,single_blind,No
59017,double_blind,No
59017,randomised,Yes
59017,crossover,No
59017,parallel_group,Yes
59017,arms,2+
59017,controlled,Yes
59018,eudract_number,2013-001284-23
59018,open,Yes
59018,single_blind,No
59018,double_blind,No
59018,randomised,Yes
59018,crossover,No
59018,parallel_group,Yes
59018,arms,2+
59018,controlled,Yes
62052,eudract_number,2013-003763-56
62052,open,Yes
62052,single_blind,No
62052,double_blind,No
62052,randomised,No
62052,crossover,No
62052,parallel_group,No
62052,arms,1
62052,controlled,No
62053,eudract_number,2013-003763-56
62053,open,Yes
62053,single_blind,No
62053,double_blind,No
62053,randomised,No
62053,crossover,No
62053,parallel_group,No
62053,arms,1
62053,controlled,No
62054,eudract_number,2013-003763-56
62054,open,Yes
62054,single_blind,No
62054,double_blind,No
62054,randomised,No
62054,crossover,No
62054,parallel_group,No
62054,arms,1
62054,controlled,No
62055,eudract_number,2013-003763-56
62055,open,Yes
62055,single_blind,No
62055,double_blind,No
62055,randomised,No
62055,crossover,No
62055,parallel_group,No
62055,arms,1
62055,controlled,No
27056,eudract_number,2008-003617-27
27056,open,Yes
27056,single_blind,No
27056,double_blind,No
27056,randomised,Yes
27056,crossover,No
27056,parallel_group,Yes
27056,arms,2+
27056,controlled,Yes
27057,eudract_number,2008-003617-27
27057,open,Yes
27057,single_blind,No
27057,double_blind,No
27057,randomised,Yes
27057,crossover,No
27057,parallel_group,Yes
27057,arms,2+
27057,controlled,Yes
27058,eudract_number,2008-003617-27
27058,open,Yes
27058,single_blind,No
27058,double_blind,No
27058,randomised,Yes
27058,crossover,No
27058,parallel_group,Yes
27058,arms,2+
27058,controlled,Yes
35191,eudract_number,2009-015476-98
35191,open,Yes
35191,single_blind,No
35191,double_blind,No
35191,randomised,Yes
35191,crossover,No
35191,parallel_group,Yes
35191,arms,2+
35191,controlled,Yes
35192,eudract_number,2009-015476-98
35192,open,Yes
35192,single_blind,No
35192,double_blind,No
35192,randomised,Yes
35192,crossover,No
35192,parallel_group,Yes
35192,arms,2+
35192,controlled,Yes
35193,eudract_number,2009-015476-98
35193,open,Yes
35193,single_blind,No
35193,double_blind,No
35193,randomised,Yes
35193,crossover,No
35193,parallel_group,Yes
35193,arms,2+
35193,controlled,Yes
35194,eudract_number,2009-015476-98
35194,open,Yes
35194,single_blind,No
35194,double_blind,No
35194,randomised,Yes
35194,crossover,No
35194,parallel_group,Yes
35194,arms,2+
35194,controlled,Yes
35195,eudract_number,2009-015476-98
35195,open,Yes
35195,single_blind,No
35195,double_blind,No
35195,randomised,Yes
35195,crossover,No
35195,parallel_group,Yes
35195,arms,2+
35195,controlled,Yes
35196,eudract_number,2009-015476-98
35196,open,Yes
35196,single_blind,No
35196,double_blind,No
35196,randomised,Yes
35196,crossover,No
35196,parallel_group,Yes
35196,arms,2+
35196,controlled,Yes
35197,eudract_number,2009-015476-98
35197,open,Yes
35197,single_blind,No
35197,double_blind,No
35197,randomised,Yes
35197,crossover,No
35197,parallel_group,Yes
35197,arms,2+
35197,controlled,Yes
35198,eudract_number,2009-015476-98
35198,open,Yes
35198,single_blind,No
35198,double_blind,No
35198,randomised,Yes
35198,crossover,No
35198,parallel_group,Yes
35198,arms,2+
35198,controlled,Yes
35199,eudract_number,2009-015476-98
35199,open,Yes
35199,single_blind,No
35199,double_blind,No
35199,randomised,Yes
35199,crossover,No
35199,parallel_group,Yes
35199,arms,2+
35199,controlled,Yes
35200,eudract_number,2009-015476-98
35200,open,Yes
35200,single_blind,No
35200,double_blind,No
35200,randomised,Yes
35200,crossover,No
35200,parallel_group,Yes
35200,arms,2+
35200,controlled,Yes
35201,eudract_number,2009-015476-98
35201,open,Yes
35201,single_blind,No
35201,double_blind,No
35201,randomised,Yes
35201,crossover,No
35201,parallel_group,Yes
35201,arms,2+
35201,controlled,Yes
35202,eudract_number,2009-015476-98
35202,open,Yes
35202,single_blind,No
35202,double_blind,No
35202,randomised,Yes
35202,crossover,No
35202,parallel_group,Yes
35202,arms,2+
35202,controlled,Yes
35203,eudract_number,2009-015476-98
35203,open,Yes
35203,single_blind,No
35203,double_blind,No
35203,randomised,Yes
35203,crossover,No
35203,parallel_group,Yes
35203,arms,2+
35203,controlled,Yes
35204,eudract_number,2009-015476-98
35204,open,Yes
35204,single_blind,No
35204,double_blind,No
35204,randomised,Yes
35204,crossover,No
35204,parallel_group,Yes
35204,arms,2+
35204,controlled,Yes
35205,eudract_number,2009-015476-98
35205,open,Yes
35205,single_blind,No
35205,double_blind,No
35205,randomised,Yes
35205,crossover,No
35205,parallel_group,Yes
35205,arms,2+
35205,controlled,Yes
35206,eudract_number,2009-015476-98
35206,open,Yes
35206,single_blind,No
35206,double_blind,No
35206,randomised,Yes
35206,crossover,No
35206,parallel_group,Yes
35206,arms,2+
35206,controlled,Yes
35207,eudract_number,2009-015476-98
35207,open,Yes
35207,single_blind,No
35207,double_blind,No
35207,randomised,Yes
35207,crossover,No
35207,parallel_group,Yes
35207,arms,2+
35207,controlled,Yes
55980,eudract_number,2012-004331-23
55980,open,Yes
55980,single_blind,No
55980,double_blind,No
55980,randomised,Yes
55980,crossover,No
55980,parallel_group,Yes
55980,arms,2+
55980,controlled,Yes
55981,eudract_number,2012-004331-23
55981,open,Yes
55981,single_blind,No
55981,double_blind,No
55981,randomised,Yes
55981,crossover,No
55981,parallel_group,Yes
55981,arms,2+
55981,controlled,Yes
55982,eudract_number,2012-004331-23
55982,open,Yes
55982,single_blind,No
55982,double_blind,No
55982,randomised,Yes
55982,crossover,No
55982,parallel_group,Yes
55982,arms,2+
55982,controlled,Yes
55983,eudract_number,2012-004331-23
55983,open,Yes
55983,single_blind,No
55983,double_blind,No
55983,randomised,Yes
55983,crossover,No
55983,parallel_group,Yes
55983,arms,2+
55983,controlled,Yes
55984,eudract_number,2012-004331-23
55984,open,Yes
55984,single_blind,No
55984,double_blind,No
55984,randomised,Yes
55984,crossover,No
55984,parallel_group,Yes
55984,arms,2+
55984,controlled,Yes
65785,eudract_number,2014-001750-42
65785,open,Yes
65785,single_blind,No
65785,double_blind,No
65785,randomised,Yes
65785,crossover,No
65785,parallel_group,Yes
65785,arms,2+
65785,controlled,Yes
65786,eudract_number,2014-001750-42
65786,open,Yes
65786,single_blind,No
65786,double_blind,No
65786,randomised,Yes
65786,crossover,No
65786,parallel_group,Yes
65786,arms,2+
65786,controlled,Yes
65787,eudract_number,2014-001750-42
65787,open,Yes
65787,single_blind,No
65787,double_blind,No
65787,randomised,Yes
65787,crossover,No
65787,parallel_group,Yes
65787,arms,2+
65787,controlled,Yes
65788,eudract_number,2014-001750-42
65788,open,Yes
65788,single_blind,No
65788,double_blind,No
65788,randomised,Yes
65788,crossover,No
65788,parallel_group,Yes
65788,arms,2+
65788,controlled,Yes
65789,eudract_number,2014-001750-42
65789,open,Yes
65789,single_blind,No
65789,double_blind,No
65789,randomised,Yes
65789,crossover,No
65789,parallel_group,Yes
65789,arms,2+
65789,controlled,Yes
65790,eudract_number,2014-001750-42
65790,open,Yes
65790,single_blind,No
65790,double_blind,No
65790,randomised,Yes
65790,crossover,No
65790,parallel_group,Yes
65790,arms,2+
65790,controlled,Yes
65791,eudract_number,2014-001750-42
65791,open,Yes
65791,single_blind,No
65791,double_blind,No
65791,randomised,Yes
65791,crossover,No
65791,parallel_group,Yes
65791,arms,2+
65791,controlled,Yes
65792,eudract_number,2014-001750-42
65792,open,Yes
65792,single_blind,No
65792,double_blind,No
65792,randomised,Yes
65792,crossover,No
65792,parallel_group,Yes
65792,arms,2+
65792,controlled,Yes
65793,eudract_number,2014-001750-42
65793,open,Yes
65793,single_blind,No
65793,double_blind,No
65793,randomised,Yes
65793,crossover,No
65793,parallel_group,Yes
65793,arms,2+
65793,controlled,Yes
65794,eudract_number,2014-001750-42
65794,open,Yes
65794,single_blind,No
65794,double_blind,No
65794,randomised,Yes
65794,crossover,No
65794,parallel_group,Yes
65794,arms,2+
65794,controlled,Yes
65795,eudract_number,2014-001750-42
65795,open,Yes
65795,single_blind,No
65795,double_blind,No
65795,randomised,Yes
65795,crossover,No
65795,parallel_group,Yes
65795,arms,2+
65795,controlled,Yes
65796,eudract_number,2014-001750-42
65796,open,Yes
65796,single_blind,No
65796,double_blind,No
65796,randomised,Yes
65796,crossover,No
65796,parallel_group,Yes
65796,arms,2+
65796,controlled,Yes
65797,eudract_number,2014-001750-42
65797,open,Yes
65797,single_blind,No
65797,double_blind,No
65797,randomised,Yes
65797,crossover,No
65797,parallel_group,Yes
65797,arms,2+
65797,controlled,Yes
65798,eudract_number,2014-001750-42
65798,open,Yes
65798,single_blind,No
65798,double_blind,No
65798,randomised,Yes
65798,crossover,No
65798,parallel_group,Yes
65798,arms,2+
65798,controlled,Yes
59909,eudract_number,2013-002110-12
59909,open,Yes
59909,single_blind,No
59909,double_blind,No
59909,randomised,Yes
59909,crossover,No
59909,parallel_group,Yes
59909,arms,2+
59909,controlled,Yes
59910,eudract_number,2013-002110-12
59910,open,Yes
59910,single_blind,No
59910,double_blind,No
59910,randomised,Yes
59910,crossover,No
59910,parallel_group,Yes
59910,arms,2+
59910,controlled,Yes
59911,eudract_number,2013-002110-12
59911,open,Yes
59911,single_blind,No
59911,double_blind,No
59911,randomised,Yes
59911,crossover,No
59911,parallel_group,Yes
59911,arms,2+
59911,controlled,Yes
59912,eudract_number,2013-002110-12
59912,open,Yes
59912,single_blind,No
59912,double_blind,No
59912,randomised,Yes
59912,crossover,No
59912,parallel_group,Yes
59912,arms,2+
59912,controlled,Yes
59913,eudract_number,2013-002110-12
59913,open,Yes
59913,single_blind,No
59913,double_blind,No
59913,randomised,Yes
59913,crossover,No
59913,parallel_group,Yes
59913,arms,2+
59913,controlled,Yes
59914,eudract_number,2013-002110-12
59914,open,Yes
59914,single_blind,No
59914,double_blind,No
59914,randomised,Yes
59914,crossover,No
59914,parallel_group,Yes
59914,arms,2+
59914,controlled,Yes
59915,eudract_number,2013-002110-12
59915,open,Yes
59915,single_blind,No
59915,double_blind,No
59915,randomised,Yes
59915,crossover,No
59915,parallel_group,Yes
59915,arms,2+
59915,controlled,Yes
59916,eudract_number,2013-002110-12
59916,open,Yes
59916,single_blind,No
59916,double_blind,No
59916,randomised,Yes
59916,crossover,No
59916,parallel_group,Yes
59916,arms,2+
59916,controlled,Yes
59917,eudract_number,2013-002110-12
59917,open,Yes
59917,single_blind,No
59917,double_blind,No
59917,randomised,Yes
59917,crossover,No
59917,parallel_group,Yes
59917,arms,2+
59917,controlled,Yes
59918,eudract_number,2013-002110-12
59918,open,Yes
59918,single_blind,No
59918,double_blind,No
59918,randomised,Yes
59918,crossover,No
59918,parallel_group,Yes
59918,arms,2+
59918,controlled,Yes
59919,eudract_number,2013-002110-12
59919,open,Yes
59919,single_blind,No
59919,double_blind,No
59919,randomised,Yes
59919,crossover,No
59919,parallel_group,Yes
59919,arms,2+
59919,controlled,Yes
59920,eudract_number,2013-002110-12
59920,open,Yes
59920,single_blind,No
59920,double_blind,No
59920,randomised,Yes
59920,crossover,No
59920,parallel_group,Yes
59920,arms,2+
59920,controlled,Yes
28289,eudract_number,2008-005084-34
28289,open,No
28289,single_blind,No
28289,double_blind,Yes
28289,randomised,Yes
28289,crossover,No
28289,parallel_group,Yes
28289,arms,2+
28289,controlled,Yes
28290,eudract_number,2008-005084-34
28290,open,No
28290,single_blind,No
28290,double_blind,Yes
28290,randomised,Yes
28290,crossover,No
28290,parallel_group,Yes
28290,arms,2+
28290,controlled,Yes
28291,eudract_number,2008-005084-34
28291,open,No
28291,single_blind,No
28291,double_blind,Yes
28291,randomised,Yes
28291,crossover,No
28291,parallel_group,Yes
28291,arms,2+
28291,controlled,Yes
28292,eudract_number,2008-005084-34
28292,open,No
28292,single_blind,No
28292,double_blind,Yes
28292,randomised,Yes
28292,crossover,No
28292,parallel_group,Yes
28292,arms,2+
28292,controlled,Yes
28293,eudract_number,2008-005084-34
28293,open,No
28293,single_blind,No
28293,double_blind,Yes
28293,randomised,Yes
28293,crossover,No
28293,parallel_group,Yes
28293,arms,2+
28293,controlled,Yes
28294,eudract_number,2008-005084-34
28294,open,No
28294,single_blind,No
28294,double_blind,Yes
28294,randomised,Yes
28294,crossover,No
28294,parallel_group,Yes
28294,arms,2+
28294,controlled,Yes
28295,eudract_number,2008-005084-34
28295,open,No
28295,single_blind,No
28295,double_blind,Yes
28295,randomised,Yes
28295,crossover,No
28295,parallel_group,Yes
28295,arms,2+
28295,controlled,Yes
61704,eudract_number,2013-003492-35
61704,open,Yes
61704,single_blind,No
61704,double_blind,No
61704,randomised,Yes
61704,crossover,No
61704,parallel_group,Yes
61704,arms,2+
61704,controlled,Yes
74088,eudract_number,2015-003644-40
74088,open,Yes
74088,single_blind,No
74088,double_blind,No
74088,randomised,No
74088,crossover,No
74088,parallel_group,Yes
74088,arms,2+
74088,controlled,No
74089,eudract_number,2015-003644-40
74089,open,Yes
74089,single_blind,No
74089,double_blind,No
74089,randomised,No
74089,crossover,No
74089,parallel_group,Yes
74089,arms,2+
74089,controlled,No
74090,eudract_number,2015-003644-40
74090,open,Yes
74090,single_blind,No
74090,double_blind,No
74090,randomised,No
74090,crossover,No
74090,parallel_group,Yes
74090,arms,2+
74090,controlled,No
74091,eudract_number,2015-003644-40
74091,open,Yes
74091,single_blind,No
74091,double_blind,No
74091,randomised,No
74091,crossover,No
74091,parallel_group,Yes
74091,arms,2+
74091,controlled,No
74092,eudract_number,2015-003644-40
74092,open,Yes
74092,single_blind,No
74092,double_blind,No
74092,randomised,No
74092,crossover,No
74092,parallel_group,Yes
74092,arms,2+
74092,controlled,No
74093,eudract_number,2015-003644-40
74093,open,Yes
74093,single_blind,No
74093,double_blind,No
74093,randomised,No
74093,crossover,No
74093,parallel_group,Yes
74093,arms,2+
74093,controlled,No
74094,eudract_number,2015-003644-40
74094,open,Yes
74094,single_blind,No
74094,double_blind,No
74094,randomised,No
74094,crossover,No
74094,parallel_group,Yes
74094,arms,2+
74094,controlled,No
74095,eudract_number,2015-003644-40
74095,open,Yes
74095,single_blind,No
74095,double_blind,No
74095,randomised,No
74095,crossover,No
74095,parallel_group,Yes
74095,arms,2+
74095,controlled,No
74096,eudract_number,2015-003644-40
74096,open,Yes
74096,single_blind,No
74096,double_blind,No
74096,randomised,No
74096,crossover,No
74096,parallel_group,Yes
74096,arms,2+
74096,controlled,No
74097,eudract_number,2015-003644-40
74097,open,Yes
74097,single_blind,No
74097,double_blind,No
74097,randomised,No
74097,crossover,No
74097,parallel_group,Yes
74097,arms,2+
74097,controlled,No
47529,eudract_number,2011-002887-26
47529,open,No
47529,single_blind,No
47529,double_blind,Yes
47529,randomised,Yes
47529,crossover,No
47529,parallel_group,Yes
47529,arms,2+
47529,controlled,Yes
47530,eudract_number,2011-002887-26
47530,open,No
47530,single_blind,No
47530,double_blind,Yes
47530,randomised,Yes
47530,crossover,No
47530,parallel_group,Yes
47530,arms,2+
47530,controlled,Yes
47531,eudract_number,2011-002887-26
47531,open,No
47531,single_blind,No
47531,double_blind,Yes
47531,randomised,Yes
47531,crossover,No
47531,parallel_group,Yes
47531,arms,2+
47531,controlled,Yes
47532,eudract_number,2011-002887-26
47532,open,No
47532,single_blind,No
47532,double_blind,Yes
47532,randomised,Yes
47532,crossover,No
47532,parallel_group,Yes
47532,arms,2+
47532,controlled,Yes
47533,eudract_number,2011-002887-26
47533,open,No
47533,single_blind,No
47533,double_blind,Yes
47533,randomised,Yes
47533,crossover,No
47533,parallel_group,Yes
47533,arms,2+
47533,controlled,Yes
47534,eudract_number,2011-002887-26
47534,open,No
47534,single_blind,No
47534,double_blind,Yes
47534,randomised,Yes
47534,crossover,No
47534,parallel_group,Yes
47534,arms,2+
47534,controlled,Yes
47535,eudract_number,2011-002887-26
47535,open,No
47535,single_blind,No
47535,double_blind,Yes
47535,randomised,Yes
47535,crossover,No
47535,parallel_group,Yes
47535,arms,2+
47535,controlled,Yes
47536,eudract_number,2011-002887-26
47536,open,No
47536,single_blind,No
47536,double_blind,Yes
47536,randomised,Yes
47536,crossover,No
47536,parallel_group,Yes
47536,arms,2+
47536,controlled,Yes
47537,eudract_number,2011-002887-26
47537,open,No
47537,single_blind,No
47537,double_blind,Yes
47537,randomised,Yes
47537,crossover,No
47537,parallel_group,Yes
47537,arms,2+
47537,controlled,Yes
47538,eudract_number,2011-002887-26
47538,open,No
47538,single_blind,No
47538,double_blind,Yes
47538,randomised,Yes
47538,crossover,No
47538,parallel_group,Yes
47538,arms,2+
47538,controlled,Yes
47539,eudract_number,2011-002887-26
47539,open,No
47539,single_blind,No
47539,double_blind,Yes
47539,randomised,Yes
47539,crossover,No
47539,parallel_group,Yes
47539,arms,2+
47539,controlled,Yes
47540,eudract_number,2011-002887-26
47540,open,No
47540,single_blind,No
47540,double_blind,Yes
47540,randomised,Yes
47540,crossover,No
47540,parallel_group,Yes
47540,arms,2+
47540,controlled,Yes
47541,eudract_number,2011-002887-26
47541,open,No
47541,single_blind,No
47541,double_blind,Yes
47541,randomised,Yes
47541,crossover,No
47541,parallel_group,Yes
47541,arms,2+
47541,controlled,Yes
58898,eudract_number,2013-001192-21
58898,open,Yes
58898,single_blind,No
58898,double_blind,No
58898,randomised,Yes
58898,crossover,No
58898,parallel_group,Yes
58898,arms,2+
58898,controlled,Yes
58899,eudract_number,2013-001192-21
58899,open,Yes
58899,single_blind,No
58899,double_blind,No
58899,randomised,Yes
58899,crossover,No
58899,parallel_group,Yes
58899,arms,2+
58899,controlled,Yes
58900,eudract_number,2013-001192-21
58900,open,Yes
58900,single_blind,No
58900,double_blind,No
58900,randomised,Yes
58900,crossover,No
58900,parallel_group,Yes
58900,arms,2+
58900,controlled,Yes
58901,eudract_number,2013-001192-21
58901,open,Yes
58901,single_blind,No
58901,double_blind,No
58901,randomised,Yes
58901,crossover,No
58901,parallel_group,Yes
58901,arms,2+
58901,controlled,Yes
58902,eudract_number,2013-001192-21
58902,open,Yes
58902,single_blind,No
58902,double_blind,No
58902,randomised,Yes
58902,crossover,No
58902,parallel_group,Yes
58902,arms,2+
58902,controlled,Yes
58903,eudract_number,2013-001192-21
58903,open,Yes
58903,single_blind,No
58903,double_blind,No
58903,randomised,Yes
58903,crossover,No
58903,parallel_group,Yes
58903,arms,2+
58903,controlled,Yes
78185,eudract_number,2016-002057-38
78185,open,Yes
78185,single_blind,No
78185,double_blind,No
78185,randomised,No
78185,crossover,No
78185,parallel_group,No
78185,arms,1
78185,controlled,No
78186,eudract_number,2016-002057-38
78186,open,Yes
78186,single_blind,No
78186,double_blind,No
78186,randomised,No
78186,crossover,No
78186,parallel_group,No
78186,arms,1
78186,controlled,No
78187,eudract_number,2016-002057-38
78187,open,Yes
78187,single_blind,No
78187,double_blind,No
78187,randomised,No
78187,crossover,No
78187,parallel_group,No
78187,arms,1
78187,controlled,No
78188,eudract_number,2016-002057-38
78188,open,Yes
78188,single_blind,No
78188,double_blind,No
78188,randomised,No
78188,crossover,No
78188,parallel_group,No
78188,arms,1
78188,controlled,No
78189,eudract_number,2016-002057-38
78189,open,Yes
78189,single_blind,No
78189,double_blind,No
78189,randomised,No
78189,crossover,No
78189,parallel_group,No
78189,arms,1
78189,controlled,No
78190,eudract_number,2016-002057-38
78190,open,Yes
78190,single_blind,No
78190,double_blind,No
78190,randomised,No
78190,crossover,No
78190,parallel_group,No
78190,arms,1
78190,controlled,No
78191,eudract_number,2016-002057-38
78191,open,Yes
78191,single_blind,No
78191,double_blind,No
78191,randomised,No
78191,crossover,No
78191,parallel_group,No
78191,arms,1
78191,controlled,No
40740,eudract_number,2010-021174-11
40740,open,No
40740,single_blind,No
40740,double_blind,Yes
40740,randomised,Yes
40740,crossover,No
40740,parallel_group,Yes
40740,arms,2+
40740,controlled,Yes
40741,eudract_number,2010-021174-11
40741,open,No
40741,single_blind,No
40741,double_blind,Yes
40741,randomised,Yes
40741,crossover,No
40741,parallel_group,Yes
40741,arms,2+
40741,controlled,Yes
40742,eudract_number,2010-021174-11
40742,open,No
40742,single_blind,No
40742,double_blind,Yes
40742,randomised,Yes
40742,crossover,No
40742,parallel_group,Yes
40742,arms,2+
40742,controlled,Yes
40743,eudract_number,2010-021174-11
40743,open,No
40743,single_blind,No
40743,double_blind,Yes
40743,randomised,Yes
40743,crossover,No
40743,parallel_group,Yes
40743,arms,2+
40743,controlled,Yes
40744,eudract_number,2010-021174-11
40744,open,No
40744,single_blind,No
40744,double_blind,Yes
40744,randomised,Yes
40744,crossover,No
40744,parallel_group,Yes
40744,arms,2+
40744,controlled,Yes
40745,eudract_number,2010-021174-11
40745,open,No
40745,single_blind,No
40745,double_blind,Yes
40745,randomised,Yes
40745,crossover,No
40745,parallel_group,Yes
40745,arms,2+
40745,controlled,Yes
40746,eudract_number,2010-021174-11
40746,open,No
40746,single_blind,No
40746,double_blind,Yes
40746,randomised,Yes
40746,crossover,No
40746,parallel_group,Yes
40746,arms,2+
40746,controlled,Yes
40747,eudract_number,2010-021174-11
40747,open,No
40747,single_blind,No
40747,double_blind,Yes
40747,randomised,Yes
40747,crossover,No
40747,parallel_group,Yes
40747,arms,2+
40747,controlled,Yes
53635,eudract_number,2012-002431-29
53635,open,Yes
53635,single_blind,No
53635,double_blind,No
53635,randomised,No
53635,crossover,No
53635,parallel_group,No
53635,arms,1
53635,controlled,No
8798,eudract_number,2005-005218-19
8798,open,Yes
8798,single_blind,No
8798,double_blind,No
8798,randomised,Yes
8798,crossover,No
8798,parallel_group,Yes
8798,arms,2+
8798,controlled,Yes
8799,eudract_number,2005-005218-19
8799,open,Yes
8799,single_blind,No
8799,double_blind,No
8799,randomised,Yes
8799,crossover,No
8799,parallel_group,Yes
8799,arms,2+
8799,controlled,Yes
25583,eudract_number,2008-001674-32
25583,open,No
25583,single_blind,No
25583,double_blind,Yes
25583,randomised,No
25583,crossover,No
25583,parallel_group,No
25583,arms,1
25583,controlled,No
55333,eudract_number,2012-003696-18
55333,open,Yes
55333,single_blind,No
55333,double_blind,No
55333,randomised,Yes
55333,crossover,No
55333,parallel_group,Yes
55333,arms,2+
55333,controlled,Yes
66641,eudract_number,2014-002446-47
66641,open,Yes
66641,single_blind,No
66641,double_blind,No
66641,randomised,Yes
66641,crossover,No
66641,parallel_group,Yes
66641,arms,2+
66641,controlled,Yes
66642,eudract_number,2014-002446-47
66642,open,Yes
66642,single_blind,No
66642,double_blind,No
66642,randomised,Yes
66642,crossover,No
66642,parallel_group,Yes
66642,arms,2+
66642,controlled,Yes
66643,eudract_number,2014-002446-47
66643,open,Yes
66643,single_blind,No
66643,double_blind,No
66643,randomised,Yes
66643,crossover,No
66643,parallel_group,Yes
66643,arms,2+
66643,controlled,Yes
66644,eudract_number,2014-002446-47
66644,open,Yes
66644,single_blind,No
66644,double_blind,No
66644,randomised,Yes
66644,crossover,No
66644,parallel_group,Yes
66644,arms,2+
66644,controlled,Yes
66645,eudract_number,2014-002446-47
66645,open,Yes
66645,single_blind,No
66645,double_blind,No
66645,randomised,Yes
66645,crossover,No
66645,parallel_group,Yes
66645,arms,2+
66645,controlled,Yes
43851,eudract_number,2010-024132-41
43851,open,Yes
43851,single_blind,No
43851,double_blind,No
43851,randomised,Yes
43851,crossover,No
43851,parallel_group,Yes
43851,arms,2+
43851,controlled,Yes
43852,eudract_number,2010-024132-41
43852,open,Yes
43852,single_blind,No
43852,double_blind,No
43852,randomised,Yes
43852,crossover,No
43852,parallel_group,Yes
43852,arms,2+
43852,controlled,Yes
43853,eudract_number,2010-024132-41
43853,open,Yes
43853,single_blind,No
43853,double_blind,No
43853,randomised,Yes
43853,crossover,No
43853,parallel_group,Yes
43853,arms,2+
43853,controlled,Yes
43854,eudract_number,2010-024132-41
43854,open,Yes
43854,single_blind,No
43854,double_blind,No
43854,randomised,Yes
43854,crossover,No
43854,parallel_group,Yes
43854,arms,2+
43854,controlled,Yes
43855,eudract_number,2010-024132-41
43855,open,Yes
43855,single_blind,No
43855,double_blind,No
43855,randomised,Yes
43855,crossover,No
43855,parallel_group,Yes
43855,arms,2+
43855,controlled,Yes
43856,eudract_number,2010-024132-41
43856,open,Yes
43856,single_blind,No
43856,double_blind,No
43856,randomised,Yes
43856,crossover,No
43856,parallel_group,Yes
43856,arms,2+
43856,controlled,Yes
43857,eudract_number,2010-024132-41
43857,open,Yes
43857,single_blind,No
43857,double_blind,No
43857,randomised,Yes
43857,crossover,No
43857,parallel_group,Yes
43857,arms,2+
43857,controlled,Yes
43858,eudract_number,2010-024132-41
43858,open,Yes
43858,single_blind,No
43858,double_blind,No
43858,randomised,Yes
43858,crossover,No
43858,parallel_group,Yes
43858,arms,2+
43858,controlled,Yes
43859,eudract_number,2010-024132-41
43859,open,Yes
43859,single_blind,No
43859,double_blind,No
43859,randomised,Yes
43859,crossover,No
43859,parallel_group,Yes
43859,arms,2+
43859,controlled,Yes
43860,eudract_number,2010-024132-41
43860,open,Yes
43860,single_blind,No
43860,double_blind,No
43860,randomised,Yes
43860,crossover,No
43860,parallel_group,Yes
43860,arms,2+
43860,controlled,Yes
66662,eudract_number,2014-002476-92
66662,open,Yes
66662,single_blind,No
66662,double_blind,No
66662,randomised,Yes
66662,crossover,No
66662,parallel_group,Yes
66662,arms,2+
66662,controlled,Yes
66663,eudract_number,2014-002476-92
66663,open,Yes
66663,single_blind,No
66663,double_blind,No
66663,randomised,Yes
66663,crossover,No
66663,parallel_group,Yes
66663,arms,2+
66663,controlled,Yes
66664,eudract_number,2014-002476-92
66664,open,Yes
66664,single_blind,No
66664,double_blind,No
66664,randomised,Yes
66664,crossover,No
66664,parallel_group,Yes
66664,arms,2+
66664,controlled,Yes
66665,eudract_number,2014-002476-92
66665,open,Yes
66665,single_blind,No
66665,double_blind,No
66665,randomised,Yes
66665,crossover,No
66665,parallel_group,Yes
66665,arms,2+
66665,controlled,Yes
66666,eudract_number,2014-002476-92
66666,open,Yes
66666,single_blind,No
66666,double_blind,No
66666,randomised,Yes
66666,crossover,No
66666,parallel_group,Yes
66666,arms,2+
66666,controlled,Yes
66667,eudract_number,2014-002476-92
66667,open,Yes
66667,single_blind,No
66667,double_blind,No
66667,randomised,Yes
66667,crossover,No
66667,parallel_group,Yes
66667,arms,2+
66667,controlled,Yes
66668,eudract_number,2014-002476-92
66668,open,Yes
66668,single_blind,No
66668,double_blind,No
66668,randomised,Yes
66668,crossover,No
66668,parallel_group,Yes
66668,arms,2+
66668,controlled,Yes
66669,eudract_number,2014-002476-92
66669,open,Yes
66669,single_blind,No
66669,double_blind,No
66669,randomised,Yes
66669,crossover,No
66669,parallel_group,Yes
66669,arms,2+
66669,controlled,Yes
66670,eudract_number,2014-002476-92
66670,open,Yes
66670,single_blind,No
66670,double_blind,No
66670,randomised,Yes
66670,crossover,No
66670,parallel_group,Yes
66670,arms,2+
66670,controlled,Yes
66671,eudract_number,2014-002476-92
66671,open,Yes
66671,single_blind,No
66671,double_blind,No
66671,randomised,Yes
66671,crossover,No
66671,parallel_group,Yes
66671,arms,2+
66671,controlled,Yes
66672,eudract_number,2014-002476-92
66672,open,Yes
66672,single_blind,No
66672,double_blind,No
66672,randomised,Yes
66672,crossover,No
66672,parallel_group,Yes
66672,arms,2+
66672,controlled,Yes
66673,eudract_number,2014-002476-92
66673,open,Yes
66673,single_blind,No
66673,double_blind,No
66673,randomised,Yes
66673,crossover,No
66673,parallel_group,Yes
66673,arms,2+
66673,controlled,Yes
66674,eudract_number,2014-002476-92
66674,open,Yes
66674,single_blind,No
66674,double_blind,No
66674,randomised,Yes
66674,crossover,No
66674,parallel_group,Yes
66674,arms,2+
66674,controlled,Yes
66675,eudract_number,2014-002476-92
66675,open,Yes
66675,single_blind,No
66675,double_blind,No
66675,randomised,Yes
66675,crossover,No
